Buy Price (Avg Price ($/kWh) from energyonline.com),Sell Price (Avg Price ($/kWh) from energyonline.com),Emissions (lb CO2e/kWh) from beyondefficiency,Demand Charge
3.50E-02,2.80E-02,0.427675307,14.71
3.45E-02,2.76E-02,0.450436659,14.71
2.08E-02,1.66E-02,0.438225426,14.71
1.49E-02,1.19E-02,0.426247963,14.71
2.19E-02,1.75E-02,0.352876414,14.71
1.32E-02,1.06E-02,0.326230927,14.71
1.51E-02,1.21E-02,0.317836435,14.71
1.27E-02,1.02E-02,0.309816021,14.71
9.26E-03,7.41E-03,0.308482888,14.71
1.18E-02,9.44E-03,0.29384437,14.71
2.38E-02,1.90E-02,0.302603579,14.71
3.70E-02,2.96E-02,0.305871022,14.71
4.00E-02,3.20E-02,0.345984045,14.71
4.00E-02,3.20E-02,0.452807012,14.71
4.44E-02,3.55E-02,0.498953423,14.71
4.40E-02,3.52E-02,0.485470547,14.71
3.58E-02,2.86E-02,0.494576099,14.71
3.26E-02,2.61E-02,0.522633443,14.71
3.86E-02,3.09E-02,0.519043125,14.71
3.80E-02,3.04E-02,0.505348468,14.71
3.47E-02,2.78E-02,0.509566317,14.71
2.93E-02,2.34E-02,0.492703552,14.71
2.86E-02,2.29E-02,0.465952007,14.71
3.10E-02,2.48E-02,0.445812087,14.71
4.25E-02,3.40E-02,0.442163083,14.71
3.04E-02,2.43E-02,0.438550928,14.71
9.20E-03,7.36E-03,0.428471872,14.71
1.33E-02,1.06E-02,0.429429415,14.71
2.25E-02,1.80E-02,0.379722752,14.71
2.09E-02,1.67E-02,0.35489799,14.71
2.49E-02,1.99E-02,0.343018557,14.71
2.51E-02,2.01E-02,0.325967638,14.71
2.40E-02,1.92E-02,0.315159273,14.71
2.27E-02,1.82E-02,0.298131758,14.71
2.45E-02,1.96E-02,0.31146405,14.71
4.14E-02,3.31E-02,0.338098122,14.71
3.82E-02,3.06E-02,0.361823406,14.71
4.11E-02,3.29E-02,0.429921694,14.71
4.89E-02,3.91E-02,0.465173093,14.71
3.76E-02,3.01E-02,0.474465321,14.71
3.81E-02,3.05E-02,0.464143357,14.71
3.67E-02,2.94E-02,0.462652362,14.71
5.51E-02,4.41E-02,0.466564312,14.71
4.57E-02,3.66E-02,0.477133833,14.71
3.91E-02,3.13E-02,0.500616464,14.71
3.23E-02,2.58E-02,0.470629493,14.71
2.78E-02,2.22E-02,0.467368973,14.71
2.81E-02,2.25E-02,0.466757977,14.71
4.15E-02,3.32E-02,0.476185453,14.71
3.79E-02,3.03E-02,0.493625038,14.71
9.99E-03,7.99E-03,0.484197024,14.71
1.35E-02,1.08E-02,0.468533997,14.71
1.52E-02,1.22E-02,0.413462762,14.71
1.34E-02,1.07E-02,0.386803822,14.71
3.83E-02,3.06E-02,0.375035227,14.71
2.67E-02,2.14E-02,0.37688618,14.71
2.55E-02,2.04E-02,0.379966787,14.71
2.48E-02,1.98E-02,0.38003431,14.71
3.05E-02,2.44E-02,0.398198562,14.71
4.60E-02,3.68E-02,0.432947845,14.71
4.90E-02,3.92E-02,0.456412599,14.71
4.74E-02,3.79E-02,0.496274575,14.71
5.21E-02,4.17E-02,0.521487799,14.71
5.56E-02,4.45E-02,0.514035798,14.71
4.93E-02,3.94E-02,0.509738635,14.71
3.82E-02,3.06E-02,0.506827219,14.71
3.82E-02,3.06E-02,0.511073828,14.71
3.19E-02,2.55E-02,0.493116267,14.71
3.34E-02,2.67E-02,0.500464646,14.71
3.17E-02,2.54E-02,0.46583579,14.71
2.90E-02,2.32E-02,0.452092842,14.71
3.03E-02,2.42E-02,0.473917545,14.71
4.14E-02,3.31E-02,0.472361917,14.71
2.94E-02,2.35E-02,0.502237208,14.71
1.06E-02,8.48E-03,0.508657451,14.71
1.29E-02,1.03E-02,0.48159715,14.71
7.90E-03,6.32E-03,0.425278573,14.71
8.31E-03,6.65E-03,0.410202619,14.71
2.44E-02,1.95E-02,0.405297951,14.71
2.35E-02,1.88E-02,0.385807586,14.71
2.09E-02,1.67E-02,0.393986394,14.71
2.41E-02,1.93E-02,0.393583559,14.71
2.42E-02,1.94E-02,0.404158048,14.71
4.31E-02,3.45E-02,0.405778716,14.71
4.77E-02,3.82E-02,0.45539052,14.71
4.27E-02,3.42E-02,0.524205363,14.71
5.23E-02,4.18E-02,0.542834025,14.71
3.50E-02,2.80E-02,0.535440055,14.71
3.92E-02,3.14E-02,0.51754926,14.71
4.45E-02,3.56E-02,0.516896349,14.71
3.76E-02,3.01E-02,0.535236858,14.71
1.22E-01,9.76E-02,0.519287124,14.71
4.43E-02,3.54E-02,0.542991059,14.71
3.69E-02,2.95E-02,0.529773608,14.71
3.36E-02,2.69E-02,0.535491162,14.71
3.75E-02,3.00E-02,0.551125693,14.71
4.73E-02,3.78E-02,0.552902312,14.71
4.01E-02,3.21E-02,0.552756412,14.71
9.73E-03,7.78E-03,0.575264327,14.71
1.52E-02,1.22E-02,0.571857407,14.71
1.51E-02,1.21E-02,0.48679311,14.71
1.24E-02,9.92E-03,0.433582534,14.71
1.44E-02,1.15E-02,0.418148855,14.71
1.76E-02,1.41E-02,0.418224538,14.71
2.12E-02,1.70E-02,0.441793232,14.71
2.28E-02,1.82E-02,0.462116959,14.71
3.22E-02,2.58E-02,0.475267494,14.71
4.39E-02,3.51E-02,0.475630016,14.71
4.38E-02,3.50E-02,0.522699995,14.71
4.87E-02,3.90E-02,0.596250489,14.71
4.67E-02,3.74E-02,0.645820448,14.71
4.71E-02,3.77E-02,0.615291611,14.71
4.55E-02,3.64E-02,0.61232889,14.71
3.27E-02,2.62E-02,0.605864637,14.71
3.43E-02,2.74E-02,0.602129945,14.71
2.91E-02,2.33E-02,0.58087046,14.71
3.00E-02,2.40E-02,0.597845223,14.71
2.73E-02,2.18E-02,0.586546023,14.71
2.77E-02,2.22E-02,0.574881624,14.71
2.69E-02,2.15E-02,0.574462105,14.71
4.86E-02,3.89E-02,0.586009604,14.71
5.82E-02,4.66E-02,0.593773152,14.71
1.13E-02,9.04E-03,0.593453786,14.71
1.38E-02,1.10E-02,0.585588601,14.71
1.52E-02,1.22E-02,0.495587473,14.71
1.47E-02,1.18E-02,0.456613633,14.71
2.43E-02,1.94E-02,0.446811355,14.71
2.49E-02,1.99E-02,0.444778483,14.71
2.32E-02,1.86E-02,0.444004971,14.71
2.69E-02,2.15E-02,0.471196777,14.71
3.01E-02,2.41E-02,0.510573375,14.71
6.45E-02,5.16E-02,0.507684818,14.71
4.37E-02,3.50E-02,0.553990728,14.71
3.55E-02,2.84E-02,0.637702007,14.71
3.40E-02,2.72E-02,0.66633732,14.71
3.46E-02,2.77E-02,0.650608735,14.71
3.59E-02,2.87E-02,0.641239595,14.71
2.87E-02,2.30E-02,0.631739384,14.71
2.90E-02,2.32E-02,0.630169266,14.71
2.93E-02,2.34E-02,0.595570815,14.71
2.88E-02,2.30E-02,0.607255947,14.71
2.80E-02,2.24E-02,0.587201542,14.71
2.96E-02,2.37E-02,0.59104535,14.71
2.82E-02,2.26E-02,0.5879835,14.71
5.72E-02,4.58E-02,0.59358627,14.71
6.32E-02,5.06E-02,0.594274919,14.71
2.67E-02,2.14E-02,0.605733487,14.71
2.42E-02,1.94E-02,0.594364886,14.71
1.44E-02,1.15E-02,0.527835989,14.71
2.63E-02,2.10E-02,0.449366217,14.71
2.15E-02,1.72E-02,0.446274543,14.71
3.16E-02,2.53E-02,0.451175298,14.71
3.42E-02,2.74E-02,0.464580259,14.71
2.69E-02,2.15E-02,0.483558063,14.71
3.19E-02,2.55E-02,0.502882234,14.71
4.63E-02,3.70E-02,0.527248912,14.71
3.85E-02,3.08E-02,0.564367589,14.71
3.56E-02,2.85E-02,0.635883359,14.71
4.20E-02,3.36E-02,0.646152838,14.71
3.98E-02,3.18E-02,0.632018467,14.71
3.12E-02,2.50E-02,0.61158239,14.71
3.13E-02,2.50E-02,0.614727066,14.71
3.14E-02,2.51E-02,0.616485292,14.71
3.12E-02,2.50E-02,0.603410231,14.71
3.14E-02,2.51E-02,0.595863824,14.71
3.14E-02,2.51E-02,0.595944125,14.71
2.97E-02,2.38E-02,0.560169413,14.71
2.99E-02,2.39E-02,0.539793241,14.71
5.16E-02,4.13E-02,0.538001547,14.71
4.99E-02,3.99E-02,0.519602911,14.71
1.16E-02,9.28E-03,0.512382467,14.71
1.46E-02,1.17E-02,0.5064966,14.71
2.02E-02,1.62E-02,0.43382678,14.71
2.64E-02,2.11E-02,0.423543114,14.71
2.86E-02,2.29E-02,0.41191499,14.71
3.35E-02,2.68E-02,0.410913225,14.71
2.64E-02,2.11E-02,0.413263356,14.71
2.58E-02,2.06E-02,0.407246675,14.71
3.25E-02,2.60E-02,0.386196175,14.71
4.91E-02,3.93E-02,0.42114885,14.71
3.96E-02,3.17E-02,0.464407122,14.71
4.24E-02,3.39E-02,0.561007854,14.71
3.95E-02,3.16E-02,0.588870769,14.71
3.85E-02,3.08E-02,0.568035802,14.71
3.40E-02,2.72E-02,0.548279242,14.71
3.66E-02,2.93E-02,0.53514285,14.71
4.13E-02,3.30E-02,0.539814085,14.71
3.77E-02,3.02E-02,0.535339936,14.71
3.33E-02,2.66E-02,0.521073108,14.71
3.11E-02,2.49E-02,0.496253024,14.71
2.99E-02,2.39E-02,0.479786343,14.71
2.85E-02,2.28E-02,0.486987491,14.71
5.07E-02,4.06E-02,0.475795108,14.71
5.44E-02,4.35E-02,0.478404403,14.71
3.63E-02,2.90E-02,0.493366636,14.71
2.93E-02,2.34E-02,0.486080114,14.71
1.45E-02,1.16E-02,0.448505195,14.71
2.25E-02,1.80E-02,0.42306072,14.71
2.68E-02,2.14E-02,0.388339091,14.71
1.12E-02,8.96E-03,0.372532945,14.71
2.39E-02,1.91E-02,0.382875923,14.71
2.47E-02,1.98E-02,0.379768638,14.71
3.08E-02,2.46E-02,0.414929753,14.71
4.54E-02,3.63E-02,0.465606498,14.71
5.06E-02,4.05E-02,0.49493949,14.71
4.85E-02,3.88E-02,0.514939942,14.71
3.88E-02,3.10E-02,0.521377714,14.71
4.89E-02,3.91E-02,0.524331196,14.71
3.56E-02,2.85E-02,0.520033326,14.71
3.78E-02,3.02E-02,0.518971784,14.71
4.38E-02,3.50E-02,0.564333994,14.71
3.82E-02,3.06E-02,0.546497118,14.71
3.73E-02,2.98E-02,0.537222265,14.71
3.38E-02,2.70E-02,0.529085559,14.71
2.87E-02,2.30E-02,0.511696842,14.71
3.34E-02,2.67E-02,0.505209958,14.71
4.83E-02,3.86E-02,0.524646231,14.71
3.87E-02,3.10E-02,0.52612076,14.71
1.28E-02,1.02E-02,0.522491188,14.71
9.68E-03,7.74E-03,0.538323638,14.71
1.05E-02,8.40E-03,0.517316343,14.71
1.12E-02,8.96E-03,0.508062604,14.71
1.11E-02,8.88E-03,0.503141955,14.71
2.30E-02,1.84E-02,0.480956434,14.71
2.08E-02,1.66E-02,0.489572883,14.71
2.18E-02,1.74E-02,0.493087408,14.71
3.94E-02,3.15E-02,0.498052894,14.71
2.79E-02,2.23E-02,0.533190007,14.71
3.61E-02,2.89E-02,0.543881432,14.71
3.50E-02,2.80E-02,0.553696746,14.71
3.88E-02,3.10E-02,0.568459038,14.71
3.20E-02,2.56E-02,0.560811669,14.71
3.19E-02,2.55E-02,0.56354701,14.71
3.59E-02,2.87E-02,0.566565058,14.71
3.67E-02,2.94E-02,0.577729569,14.71
3.12E-02,2.50E-02,0.573156372,14.71
3.00E-02,2.40E-02,0.561250915,14.71
3.01E-02,2.41E-02,0.547686977,14.71
3.49E-02,2.79E-02,0.544459043,14.71
2.86E-02,2.29E-02,0.559220871,14.71
3.78E-02,3.02E-02,0.571946676,14.71
3.89E-02,3.11E-02,0.568020783,14.71
1.01E-02,8.08E-03,0.566013578,14.71
1.40E-02,1.12E-02,0.591426749,14.71
7.38E-03,5.90E-03,0.511786746,14.71
1.08E-02,8.64E-03,0.429240696,14.71
1.19E-02,9.52E-03,0.429183824,14.71
9.95E-03,7.96E-03,0.434178009,14.71
1.37E-02,1.10E-02,0.431569242,14.71
2.10E-02,1.68E-02,0.446251156,14.71
3.18E-02,2.54E-02,0.440888625,14.71
4.32E-02,3.46E-02,0.446256645,14.71
4.69E-02,3.75E-02,0.491710501,14.71
4.34E-02,3.47E-02,0.574224808,14.71
3.77E-02,3.02E-02,0.620591391,14.71
3.44E-02,2.75E-02,0.617632025,14.71
3.95E-02,3.16E-02,0.59544531,14.71
2.84E-02,2.27E-02,0.589057436,14.71
3.43E-02,2.74E-02,0.609589783,14.71
3.04E-02,2.43E-02,0.591595427,14.71
3.17E-02,2.54E-02,0.567084041,14.71
3.58E-02,2.86E-02,0.548123787,14.71
2.92E-02,2.34E-02,0.534081707,14.71
2.11E-02,1.69E-02,0.549473591,14.71
3.09E-02,2.47E-02,0.546407216,14.71
3.73E-02,2.98E-02,0.560066665,14.71
4.06E-03,3.25E-03,0.552241211,14.71
7.65E-03,6.12E-03,0.538215128,14.71
9.07E-03,7.26E-03,0.489136669,14.71
1.05E-02,8.40E-03,0.453100423,14.71
2.14E-02,1.71E-02,0.430950578,14.71
2.40E-02,1.92E-02,0.417102788,14.71
1.83E-02,1.46E-02,0.434856726,14.71
2.10E-02,1.68E-02,0.439969462,14.71
3.23E-02,2.58E-02,0.45339887,14.71
3.10E-02,2.48E-02,0.46434506,14.71
4.13E-02,3.30E-02,0.517164953,14.71
3.78E-02,3.02E-02,0.57541462,14.71
3.11E-02,2.49E-02,0.600065207,14.71
3.21E-02,2.57E-02,0.582045835,14.71
2.96E-02,2.37E-02,0.554072335,14.71
2.96E-02,2.37E-02,0.552920347,14.71
2.87E-02,2.30E-02,0.584178918,14.71
2.27E-02,1.82E-02,0.564343503,14.71
2.65E-02,2.12E-02,0.558091639,14.71
2.52E-02,2.02E-02,0.550886084,14.71
2.51E-02,2.01E-02,0.535915228,14.71
2.34E-02,1.87E-02,0.548670747,14.71
4.58E-02,3.66E-02,0.562443542,14.71
7.36E-02,5.89E-02,0.580078171,14.71
3.34E-02,2.67E-02,0.574392541,14.71
1.22E-02,9.76E-03,0.58458548,14.71
1.07E-02,8.56E-03,0.571695138,14.71
7.40E-03,5.92E-03,0.558037985,14.71
1.34E-02,1.07E-02,0.535093795,14.71
2.15E-02,1.72E-02,0.525028656,14.71
3.51E-02,2.81E-02,0.509459837,14.71
1.96E-02,1.57E-02,0.53162904,14.71
2.56E-02,2.05E-02,0.563756714,14.71
3.43E-02,2.74E-02,0.570143148,14.71
5.17E-02,4.14E-02,0.588732092,14.71
7.20E-02,5.76E-02,0.595038328,14.71
4.09E-02,3.27E-02,0.616996678,14.71
3.54E-02,2.83E-02,0.593584378,14.71
3.90E-02,3.12E-02,0.577468427,14.71
3.55E-02,2.84E-02,0.570814075,14.71
2.96E-02,2.37E-02,0.578057583,14.71
2.80E-02,2.24E-02,0.543553601,14.71
2.72E-02,2.18E-02,0.544674612,14.71
2.71E-02,2.17E-02,0.530112296,14.71
2.73E-02,2.18E-02,0.524195661,14.71
2.56E-02,2.05E-02,0.511774912,14.71
4.62E-02,3.70E-02,0.522301157,14.71
9.87E-01,7.90E-01,0.505512676,14.71
1.53E-02,1.22E-02,0.563000513,14.71
1.50E-02,1.20E-02,0.574747862,14.71
1.25E-02,1.00E-02,0.57648208,14.71
1.99E-02,1.59E-02,0.560644564,14.71
2.85E-02,2.28E-02,0.544187789,14.71
2.67E-02,2.14E-02,0.50405319,14.71
2.19E-02,1.75E-02,0.484903738,14.71
2.20E-02,1.76E-02,0.486252808,14.71
2.79E-02,2.23E-02,0.491082181,14.71
3.56E-02,2.85E-02,0.503543484,14.71
5.40E-02,4.32E-02,0.542361856,14.71
5.45E-02,4.36E-02,0.580646761,14.71
4.64E-02,3.71E-02,0.602704403,14.71
3.66E-02,2.93E-02,0.59011367,14.71
4.72E-02,3.78E-02,0.581345517,14.71
4.63E-02,3.70E-02,0.572516937,14.71
4.29E-02,3.43E-02,0.581795089,14.71
3.71E-02,2.97E-02,0.538348725,14.71
3.05E-02,2.44E-02,0.527653802,14.71
3.42E-02,2.74E-02,0.511015062,14.71
3.51E-02,2.81E-02,0.501924641,14.71
3.32E-02,2.66E-02,0.511960956,14.71
5.20E-02,4.16E-02,0.512065483,14.71
4.95E-02,3.96E-02,0.505770183,14.71
2.71E-02,2.17E-02,0.512654945,14.71
1.82E-02,1.46E-02,0.491735579,14.71
1.79E-02,1.43E-02,0.447635848,14.71
2.91E-02,2.33E-02,0.414519683,14.71
2.94E-02,2.35E-02,0.417375887,14.71
1.73E-02,1.38E-02,0.390941261,14.71
2.32E-02,1.86E-02,0.406381236,14.71
3.06E-02,2.45E-02,0.428052838,14.71
2.69E-02,2.15E-02,0.436194743,14.71
2.68E-02,2.14E-02,0.458340297,14.71
2.67E-02,2.14E-02,0.514708037,14.71
3.07E-02,2.46E-02,0.565917598,14.71
3.09E-02,2.47E-02,0.583807393,14.71
3.04E-02,2.43E-02,0.579118057,14.71
2.47E-02,1.98E-02,0.573896509,14.71
2.28E-02,1.82E-02,0.576439093,14.71
2.48E-02,1.98E-02,0.578584432,14.71
2.42E-02,1.94E-02,0.546682218,14.71
2.25E-02,1.80E-02,0.547274075,14.71
2.67E-02,2.14E-02,0.529306357,14.71
2.37E-02,1.90E-02,0.492646865,14.71
2.69E-02,2.15E-02,0.469614522,14.71
4.48E-02,3.58E-02,0.468073446,14.71
3.94E-02,3.15E-02,0.459244861,14.71
3.00E-02,2.40E-02,0.447637417,14.71
2.89E-02,2.31E-02,0.446230938,14.71
3.35E-02,2.68E-02,0.44924242,14.71
3.04E-02,2.43E-02,0.430780594,14.71
3.28E-02,2.62E-02,0.425750584,14.71
3.28E-02,2.62E-02,0.451782955,14.71
4.48E-02,3.58E-02,0.435116686,14.71
2.86E-02,2.29E-02,0.395406395,14.71
2.63E-02,2.10E-02,0.355931466,14.71
5.15E-02,4.12E-02,0.360535809,14.71
4.76E-02,3.81E-02,0.421472531,14.71
6.35E-02,5.08E-02,0.486440117,14.71
3.87E-02,3.10E-02,0.490375382,14.71
3.55E-02,2.84E-02,0.486144636,14.71
2.89E-02,2.31E-02,0.475089942,14.71
2.87E-02,2.30E-02,0.466862047,14.71
3.08E-02,2.46E-02,0.454670809,14.71
2.93E-02,2.34E-02,0.422263886,14.71
2.88E-02,2.30E-02,0.412267186,14.71
2.86E-02,2.29E-02,0.39604803,14.71
2.84E-02,2.27E-02,0.385279522,14.71
2.65E-02,2.12E-02,0.385382933,14.71
3.81E-02,3.05E-02,0.399411755,14.71
3.61E-02,2.89E-02,0.413842351,14.71
2.27E-02,1.82E-02,0.443430747,14.71
2.29E-02,1.83E-02,0.43405137,14.71
1.83E-02,1.46E-02,0.397072213,14.71
2.06E-02,1.65E-02,0.387133054,14.71
2.37E-02,1.90E-02,0.374070383,14.71
2.34E-02,1.87E-02,0.387377473,14.71
2.22E-02,1.78E-02,0.382250496,14.71
2.34E-02,1.87E-02,0.380657932,14.71
3.33E-02,2.66E-02,0.373307299,14.71
2.90E-02,2.32E-02,0.369279555,14.71
2.94E-02,2.35E-02,0.37893411,14.71
2.84E-02,2.27E-02,0.441148879,14.71
3.36E-02,2.69E-02,0.438966307,14.71
2.94E-02,2.35E-02,0.429745679,14.71
3.02E-02,2.42E-02,0.454250731,14.71
2.77E-02,2.22E-02,0.448199581,14.71
3.01E-02,2.41E-02,0.450343477,14.71
2.74E-02,2.19E-02,0.444135365,14.71
2.77E-02,2.22E-02,0.424829454,14.71
2.70E-02,2.16E-02,0.400964567,14.71
2.57E-02,2.06E-02,0.404197629,14.71
2.37E-02,1.90E-02,0.40316239,14.71
2.55E-02,2.04E-02,0.39790775,14.71
2.81E-02,2.25E-02,0.402762449,14.71
1.77E-02,1.42E-02,0.43716164,14.71
1.63E-02,1.30E-02,0.464972144,14.71
1.73E-02,1.38E-02,0.434180362,14.71
1.56E-02,1.25E-02,0.388002484,14.71
1.55E-02,1.24E-02,0.363544126,14.71
1.79E-02,1.43E-02,0.373019425,14.71
2.09E-02,1.67E-02,0.38025328,14.71
2.14E-02,1.71E-02,0.361540077,14.71
2.66E-02,2.13E-02,0.36057226,14.71
3.16E-02,2.53E-02,0.363431383,14.71
3.19E-02,2.55E-02,0.385839019,14.71
3.62E-02,2.90E-02,0.428383702,14.71
3.83E-02,3.06E-02,0.42023914,14.71
3.37E-02,2.70E-02,0.430826097,14.71
3.09E-02,2.47E-02,0.440610287,14.71
2.83E-02,2.26E-02,0.446610345,14.71
2.88E-02,2.30E-02,0.438930284,14.71
3.10E-02,2.48E-02,0.438529008,14.71
2.88E-02,2.30E-02,0.459415966,14.71
2.61E-02,2.09E-02,0.459360599,14.71
3.00E-02,2.40E-02,0.44594731,14.71
3.14E-02,2.51E-02,0.466601909,14.71
3.41E-02,2.73E-02,0.475503163,14.71
3.21E-02,2.57E-02,0.476376453,14.71
2.24E-02,1.79E-02,0.483278818,14.71
1.88E-02,1.50E-02,0.486779991,14.71
1.95E-02,1.56E-02,0.426112206,14.71
1.75E-02,1.40E-02,0.373843808,14.71
1.79E-02,1.43E-02,0.369159779,14.71
1.88E-02,1.50E-02,0.365011402,14.71
1.42E-02,1.14E-02,0.371306252,14.71
2.39E-02,1.91E-02,0.389628568,14.71
2.89E-02,2.31E-02,0.391094688,14.71
3.23E-02,2.58E-02,0.398060629,14.71
3.64E-02,2.91E-02,0.444981789,14.71
3.15E-02,2.52E-02,0.498972712,14.71
2.84E-02,2.27E-02,0.54264006,14.71
2.51E-02,2.01E-02,0.527565934,14.71
2.58E-02,2.06E-02,0.510341316,14.71
7.47E-02,5.98E-02,0.510305462,14.71
1.83E-02,1.46E-02,0.499100582,14.71
2.00E-02,1.60E-02,0.471292098,14.71
2.26E-02,1.81E-02,0.48249692,14.71
2.43E-02,1.94E-02,0.463803042,14.71
2.34E-02,1.87E-02,0.454495293,14.71
2.84E-02,2.27E-02,0.456094077,14.71
2.59E-02,2.07E-02,0.475282175,14.71
1.64E-02,1.31E-02,0.488433522,14.71
-8.75E-06,-7.00E-06,0.489597177,14.71
1.38E-02,1.10E-02,0.485540345,14.71
2.02E-02,1.62E-02,0.437619943,14.71
2.19E-02,1.75E-02,0.383934678,14.71
2.16E-02,1.73E-02,0.36502751,14.71
1.14E-02,9.12E-03,0.364737306,14.71
2.29E-02,1.83E-02,0.362854343,14.71
2.84E-02,2.27E-02,0.36218272,14.71
2.94E-02,2.35E-02,0.374870549,14.71
3.22E-02,2.58E-02,0.399593302,14.71
3.78E-02,3.02E-02,0.441587392,14.71
3.54E-02,2.83E-02,0.536248483,14.71
3.13E-02,2.50E-02,0.522385143,14.71
3.37E-02,2.70E-02,0.51350211,14.71
2.86E-02,2.29E-02,0.503083919,14.71
2.73E-02,2.18E-02,0.510416158,14.71
2.95E-02,2.36E-02,0.52411456,14.71
2.69E-02,2.15E-02,0.506943571,14.71
2.73E-02,2.18E-02,0.504385761,14.71
2.70E-02,2.16E-02,0.501251938,14.71
2.70E-02,2.16E-02,0.497251366,14.71
3.19E-02,2.55E-02,0.502259382,14.71
4.66E-02,3.73E-02,0.506940437,14.71
2.31E-02,1.85E-02,0.509063144,14.71
2.94E-02,2.35E-02,0.499508168,14.71
2.66E-02,2.13E-02,0.490664754,14.71
2.60E-02,2.08E-02,0.444814256,14.71
2.72E-02,2.18E-02,0.393722654,14.71
3.32E-02,2.66E-02,0.38146375,14.71
2.64E-02,2.11E-02,0.383065386,14.71
4.01E-02,3.21E-02,0.377101304,14.71
3.29E-02,2.63E-02,0.38737785,14.71
6.63E-02,5.30E-02,0.397669322,14.71
4.56E-02,3.65E-02,0.40903432,14.71
4.73E-02,3.78E-02,0.441488407,14.71
4.30E-02,3.44E-02,0.525876501,14.71
3.85E-02,3.08E-02,0.517365198,14.71
3.75E-02,3.00E-02,0.502505038,14.71
2.92E-02,2.34E-02,0.508973376,14.71
2.80E-02,2.24E-02,0.505647783,14.71
4.12E-02,3.30E-02,0.515534315,14.71
3.46E-02,2.77E-02,0.49195891,14.71
3.47E-02,2.78E-02,0.446768677,14.71
3.97E-02,3.18E-02,0.395739498,14.71
3.56E-02,2.85E-02,0.380321396,14.71
3.94E-02,3.15E-02,0.362593727,14.71
5.16E-02,4.13E-02,0.368302981,14.71
2.97E-02,2.38E-02,0.380947032,14.71
3.28E-02,2.62E-02,0.387149823,14.71
2.88E-02,2.30E-02,0.396988939,14.71
2.60E-02,2.08E-02,0.322824692,14.71
2.34E-02,1.87E-02,0.292780695,14.71
2.55E-02,2.04E-02,0.271170058,14.71
2.19E-02,1.75E-02,0.267540329,14.71
1.70E-02,1.36E-02,0.25265048,14.71
3.67E-02,2.94E-02,0.266618975,14.71
5.01E-02,4.01E-02,0.259528545,14.71
6.08E-02,4.86E-02,0.263845104,14.71
9.39E-02,7.51E-02,0.302013408,14.71
5.32E-02,4.26E-02,0.390250256,14.71
3.61E-02,2.89E-02,0.377411418,14.71
4.26E-02,3.41E-02,0.369011086,14.71
3.55E-02,2.84E-02,0.373267102,14.71
3.24E-02,2.59E-02,0.383025956,14.71
4.09E-02,3.27E-02,0.380587318,14.71
3.72E-02,2.98E-02,0.39172642,14.71
4.06E-02,3.25E-02,0.365220681,14.71
4.51E-02,3.61E-02,0.304905403,14.71
3.21E-02,2.57E-02,0.308657689,14.71
4.40E-02,3.52E-02,0.337491457,14.71
6.68E-02,5.34E-02,0.369397681,14.71
3.40E-02,2.72E-02,0.304995084,14.71
2.58E-02,2.06E-02,0.283403862,14.71
5.06E-03,4.05E-03,0.23557031,14.71
1.06E-02,8.48E-03,0.213361922,14.71
3.44E-02,2.75E-02,0.220347574,14.71
2.68E-02,2.14E-02,0.223399857,14.71
2.42E-02,1.94E-02,0.226694987,14.71
2.55E-02,2.04E-02,0.226409241,14.71
2.97E-02,2.38E-02,0.231075204,14.71
4.87E-02,3.90E-02,0.254868996,14.71
4.72E-02,3.78E-02,0.304776777,14.71
4.92E-02,3.94E-02,0.416011478,14.71
8.95E-02,7.16E-02,0.402175852,14.71
3.99E-02,3.19E-02,0.391069923,14.71
3.66E-02,2.93E-02,0.37175628,14.71
4.15E-02,3.32E-02,0.364579979,14.71
3.39E-02,2.71E-02,0.369363854,14.71
4.06E-02,3.25E-02,0.366571325,14.71
4.07E-02,3.26E-02,0.36253051,14.71
3.70E-02,2.96E-02,0.370084562,14.71
3.53E-02,2.82E-02,0.384882826,14.71
2.93E-02,2.34E-02,0.394082929,14.71
3.61E-02,2.89E-02,0.400807752,14.71
5.12E-02,4.10E-02,0.414095763,14.71
3.78E-02,3.02E-02,0.417900337,14.71
3.41E-02,2.73E-02,0.418784713,14.71
3.53E-02,2.82E-02,0.39630914,14.71
3.06E-02,2.45E-02,0.358655258,14.71
2.92E-02,2.34E-02,0.337758995,14.71
4.05E-02,3.24E-02,0.348900873,14.71
2.69E-02,2.15E-02,0.328991411,14.71
2.76E-02,2.21E-02,0.321762778,14.71
3.53E-02,2.82E-02,0.346249882,14.71
4.47E-02,3.58E-02,0.347447977,14.71
5.44E-02,4.35E-02,0.393571637,14.71
4.34E-02,3.47E-02,0.550875549,14.71
4.14E-02,3.31E-02,0.545367889,14.71
4.12E-02,3.30E-02,0.53567491,14.71
4.15E-02,3.32E-02,0.510554479,14.71
4.18E-02,3.34E-02,0.493779771,14.71
3.08E-02,2.46E-02,0.479940771,14.71
3.54E-02,2.83E-02,0.488425897,14.71
3.13E-02,2.50E-02,0.457143311,14.71
3.51E-02,2.81E-02,0.441488261,14.71
3.54E-02,2.83E-02,0.417765137,14.71
3.53E-02,2.82E-02,0.410543574,14.71
3.95E-02,3.16E-02,0.409598496,14.71
3.66E-02,2.93E-02,0.409652826,14.71
2.91E-02,2.33E-02,0.430709194,14.71
3.25E-02,2.60E-02,0.435021326,14.71
